"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_coni"
NA,NA,"GDR_18_1","12","17","3","GDR_18_1_R12N17",2018,NA,NA
"FBR3N72","gxr","GDR_18_1","12","18","1","GDR_18_1_R12N18",2018,0,0.011525811
"FBR3N72","gxr","GDR_18_1","12","18","2","GDR_18_1_R12N18",2018,0,0.013561571
"FBR3N72","gxr","GDR_18_1","12","18","3","GDR_18_1_R12N18",2018,0,0.009839084
"FBR3N75","gxr","GDR_18_1","12","19","1","GDR_18_1_R12N19",2018,0,0.014342126
"FBR3N75","gxr","GDR_18_1","12","19","2","GDR_18_1_R12N19",2018,0,0.012141296
"FBR3N75","gxr","GDR_18_1","12","19","3","GDR_18_1_R12N19",2018,0,0.014750877
"FBR3N39","gxr","GDR_18_1","12","2","1","GDR_18_1_R12N2",2018,0,0.020957247
"FBR3N39","gxr","GDR_18_1","12","2","2","GDR_18_1_R12N2",2018,0,0.020808533
NA,NA,"GDR_18_1","12","2","3","GDR_18_1_R12N2",2018,NA,NA
"FBR3N77","gxr","GDR_18_1","12","20","1","GDR_18_1_R12N20",2018,0,0.017699483
"FBR3N77","gxr","GDR_18_1","12","20","2","GDR_18_1_R12N20",2018,0,0.013115828
"FBR3N77","gxr","GDR_18_1","12","20","3","GDR_18_1_R12N20",2018,0,0.012171722
NA,NA,"GDR_18_1","12","21","1","GDR_18_1_R12N21",2018,NA,NA
NA,NA,"GDR_18_1","12","21","2","GDR_18_1_R12N21",2018,NA,NA
NA,NA,"GDR_18_1","12","21","3","GDR_18_1_R12N21",2018,NA,NA
"FBR3N80","gxr","GDR_18_1","12","22","1","GDR_18_1_R12N22",2018,0,0.01236182
"FBR3N80","gxr","GDR_18_1","12","22","2","GDR_18_1_R12N22",2018,0,0.018433594
"FBR3N80","gxr","GDR_18_1","12","22","3","GDR_18_1_R12N22",2018,0,0.013817973
"FBR3N81","gxr","GDR_18_1","12","23","1","GDR_18_1_R12N23",2018,0,0.015366096
"FBR3N81","gxr","GDR_18_1","12","23","2","GDR_18_1_R12N23",2018,0,0.015612937
"FBR3N81","gxr","GDR_18_1","12","23","3","GDR_18_1_R12N23",2018,0,0.01212722
"FBR3N82","gxr","GDR_18_1","12","24","1","GDR_18_1_R12N24",2018,1,0.019443405
"FBR3N82","gxr","GDR_18_1","12","24","2","GDR_18_1_R12N24",2018,1,0.015952469
"FBR3N82","gxr","GDR_18_1","12","24","3","GDR_18_1_R12N24",2018,1,0.018415459
NA,NA,"GDR_18_1","12","25","1","GDR_18_1_R12N25",2018,NA,NA
NA,NA,"GDR_18_1","12","25","2","GDR_18_1_R12N25",2018,NA,NA
NA,NA,"GDR_18_1","12","25","3","GDR_18_1_R12N25",2018,NA,NA
NA,NA,"GDR_18_1","12","26","1","GDR_18_1_R12N26",2018,NA,NA
NA,NA,"GDR_18_1","12","26","2","GDR_18_1_R12N26",2018,NA,NA
NA,NA,"GDR_18_1","12","26","3","GDR_18_1_R12N26",2018,NA,NA
NA,NA,"GDR_18_1","12","27","1","GDR_18_1_R12N27",2018,NA,NA
NA,NA,"GDR_18_1","12","27","2","GDR_18_1_R12N27",2018,NA,NA
NA,NA,"GDR_18_1","12","27","3","GDR_18_1_R12N27",2018,NA,NA
NA,NA,"GDR_18_1","12","28","1","GDR_18_1_R12N28",2018,NA,NA
NA,NA,"GDR_18_1","12","28","2","GDR_18_1_R12N28",2018,NA,NA
NA,NA,"GDR_18_1","12","28","3","GDR_18_1_R12N28",2018,NA,NA
NA,NA,"GDR_18_1","12","29","1","GDR_18_1_R12N29",2018,NA,NA
NA,NA,"GDR_18_1","12","29","2","GDR_18_1_R12N29",2018,NA,NA
NA,NA,"GDR_18_1","12","29","3","GDR_18_1_R12N29",2018,NA,NA
NA,NA,"GDR_18_1","12","3","1","GDR_18_1_R12N3",2018,NA,NA
NA,NA,"GDR_18_1","12","3","2","GDR_18_1_R12N3",2018,NA,NA
NA,NA,"GDR_18_1","12","3","3","GDR_18_1_R12N3",2018,NA,NA
NA,NA,"GDR_18_1","12","30","1","GDR_18_1_R12N30",2018,NA,NA
NA,NA,"GDR_18_1","12","30","2","GDR_18_1_R12N30",2018,NA,NA
NA,NA,"GDR_18_1","12","30","3","GDR_18_1_R12N30",2018,NA,NA
NA,NA,"GDR_18_1","12","31","1","GDR_18_1_R12N31",2018,NA,NA
NA,NA,"GDR_18_1","12","31","2","GDR_18_1_R12N31",2018,NA,NA
NA,NA,"GDR_18_1","12","31","3","GDR_18_1_R12N31",2018,NA,NA
NA,NA,"GDR_18_1","12","32","1","GDR_18_1_R12N32",2018,NA,NA
NA,NA,"GDR_18_1","12","32","2","GDR_18_1_R12N32",2018,NA,NA
NA,NA,"GDR_18_1","12","32","3","GDR_18_1_R12N32",2018,NA,NA
NA,NA,"GDR_18_1","12","33","1","GDR_18_1_R12N33",2018,NA,NA
NA,NA,"GDR_18_1","12","33","2","GDR_18_1_R12N33",2018,NA,NA
NA,NA,"GDR_18_1","12","33","3","GDR_18_1_R12N33",2018,NA,NA
NA,NA,"GDR_18_1","12","34","1","GDR_18_1_R12N34",2018,NA,NA
NA,NA,"GDR_18_1","12","34","2","GDR_18_1_R12N34",2018,NA,NA
NA,NA,"GDR_18_1","12","34","3","GDR_18_1_R12N34",2018,NA,NA
NA,NA,"GDR_18_1","12","35","1","GDR_18_1_R12N35",2018,NA,NA
NA,NA,"GDR_18_1","12","35","2","GDR_18_1_R12N35",2018,NA,NA
NA,NA,"GDR_18_1","12","35","3","GDR_18_1_R12N35",2018,NA,NA
NA,NA,"GDR_18_1","12","36","1","GDR_18_1_R12N36",2018,NA,NA
NA,NA,"GDR_18_1","12","36","2","GDR_18_1_R12N36",2018,NA,NA
NA,NA,"GDR_18_1","12","36","3","GDR_18_1_R12N36",2018,NA,NA
NA,NA,"GDR_18_1","12","37","1","GDR_18_1_R12N37",2018,NA,NA
NA,NA,"GDR_18_1","12","37","2","GDR_18_1_R12N37",2018,NA,NA
NA,NA,"GDR_18_1","12","37","3","GDR_18_1_R12N37",2018,NA,NA
NA,NA,"GDR_18_1","12","38","1","GDR_18_1_R12N38",2018,NA,NA
NA,NA,"GDR_18_1","12","38","2","GDR_18_1_R12N38",2018,NA,NA
NA,NA,"GDR_18_1","12","38","3","GDR_18_1_R12N38",2018,NA,NA
NA,NA,"GDR_18_1","12","39","1","GDR_18_1_R12N39",2018,NA,NA
NA,NA,"GDR_18_1","12","39","2","GDR_18_1_R12N39",2018,NA,NA
NA,NA,"GDR_18_1","12","39","3","GDR_18_1_R12N39",2018,NA,NA
NA,NA,"GDR_18_1","12","4","1","GDR_18_1_R12N4",2018,NA,NA
NA,NA,"GDR_18_1","12","4","2","GDR_18_1_R12N4",2018,NA,NA
NA,NA,"GDR_18_1","12","4","3","GDR_18_1_R12N4",2018,NA,NA
NA,NA,"GDR_18_1","12","40","1","GDR_18_1_R12N40",2018,NA,NA
NA,NA,"GDR_18_1","12","40","2","GDR_18_1_R12N40",2018,NA,NA
NA,NA,"GDR_18_1","12","40","3","GDR_18_1_R12N40",2018,NA,NA
NA,NA,"GDR_18_1","12","41","1","GDR_18_1_R12N41",2018,NA,NA
NA,NA,"GDR_18_1","12","41","2","GDR_18_1_R12N41",2018,NA,NA
NA,NA,"GDR_18_1","12","41","3","GDR_18_1_R12N41",2018,NA,NA
NA,NA,"GDR_18_1","12","42","1","GDR_18_1_R12N42",2018,NA,NA
NA,NA,"GDR_18_1","12","42","2","GDR_18_1_R12N42",2018,NA,NA
NA,NA,"GDR_18_1","12","42","3","GDR_18_1_R12N42",2018,NA,NA
NA,NA,"GDR_18_1","12","43","1","GDR_18_1_R12N43",2018,NA,NA
NA,NA,"GDR_18_1","12","43","2","GDR_18_1_R12N43",2018,NA,NA
NA,NA,"GDR_18_1","12","43","3","GDR_18_1_R12N43",2018,NA,NA
NA,NA,"GDR_18_1","12","44","1","GDR_18_1_R12N44",2018,NA,NA
NA,NA,"GDR_18_1","12","44","2","GDR_18_1_R12N44",2018,NA,NA
NA,NA,"GDR_18_1","12","44","3","GDR_18_1_R12N44",2018,NA,NA
NA,NA,"GDR_18_1","12","45","1","GDR_18_1_R12N45",2018,NA,NA
NA,NA,"GDR_18_1","12","45","2","GDR_18_1_R12N45",2018,NA,NA
NA,NA,"GDR_18_1","12","45","3","GDR_18_1_R12N45",2018,NA,NA
NA,NA,"GDR_18_1","12","46","1","GDR_18_1_R12N46",2018,NA,NA
NA,NA,"GDR_18_1","12","46","2","GDR_18_1_R12N46",2018,NA,NA
NA,NA,"GDR_18_1","12","46","3","GDR_18_1_R12N46",2018,NA,NA
NA,NA,"GDR_18_1","12","47","1","GDR_18_1_R12N47",2018,NA,NA
NA,NA,"GDR_18_1","12","47","2","GDR_18_1_R12N47",2018,NA,NA
NA,NA,"GDR_18_1","12","47","3","GDR_18_1_R12N47",2018,NA,NA
"FBR3N44","gxr","GDR_18_1","12","5","1","GDR_18_1_R12N5",2018,0,0.012378026
"FBR3N44","gxr","GDR_18_1","12","5","2","GDR_18_1_R12N5",2018,0,0.013726467
"FBR3N44","gxr","GDR_18_1","12","5","3","GDR_18_1_R12N5",2018,0,0.016702835
"FBR3N45","gxr","GDR_18_1","12","6","1","GDR_18_1_R12N6",2018,0,0.011094492
"FBR3N45","gxr","GDR_18_1","12","6","2","GDR_18_1_R12N6",2018,0,0.014903323
"FBR3N45","gxr","GDR_18_1","12","6","3","GDR_18_1_R12N6",2018,0,0.012287367
"FBR3N48","gxr","GDR_18_1","12","7","1","GDR_18_1_R12N7",2018,0,0.018387762
"FBR3N48","gxr","GDR_18_1","12","7","2","GDR_18_1_R12N7",2018,0,0.02060354
"FBR3N48","gxr","GDR_18_1","12","7","3","GDR_18_1_R12N7",2018,0,0.018434412
"FBR3N52","gxr","GDR_18_1","12","8","1","GDR_18_1_R12N8",2018,0,0.017703357
"FBR3N52","gxr","GDR_18_1","12","8","2","GDR_18_1_R12N8",2018,0,0.013559567
"FBR3N52","gxr","GDR_18_1","12","8","3","GDR_18_1_R12N8",2018,0,0.016335369
NA,NA,"GDR_18_1","12","9","1","GDR_18_1_R12N9",2018,NA,NA
NA,NA,"GDR_18_1","12","9","2","GDR_18_1_R12N9",2018,NA,NA
NA,NA,"GDR_18_1","12","9","3","GDR_18_1_R12N9",2018,NA,NA
NA,NA,"GDR_18_1","13","1","1","GDR_18_1_R13N1",2018,NA,NA
NA,NA,"GDR_18_1","13","1","2","GDR_18_1_R13N1",2018,NA,NA
NA,NA,"GDR_18_1","13","1","3","GDR_18_1_R13N1",2018,NA,NA
NA,NA,"GDR_18_1","13","10","1","GDR_18_1_R13N10",2018,NA,NA
NA,NA,"GDR_18_1","13","10","2","GDR_18_1_R13N10",2018,NA,NA
NA,NA,"GDR_18_1","13","10","3","GDR_18_1_R13N10",2018,NA,NA
NA,NA,"GDR_18_1","13","11","1","GDR_18_1_R13N11",2018,NA,NA
NA,NA,"GDR_18_1","13","11","2","GDR_18_1_R13N11",2018,NA,NA
NA,NA,"GDR_18_1","13","11","3","GDR_18_1_R13N11",2018,NA,NA
NA,NA,"GDR_18_1","13","12","1","GDR_18_1_R13N12",2018,NA,NA
NA,NA,"GDR_18_1","13","12","2","GDR_18_1_R13N12",2018,NA,NA
NA,NA,"GDR_18_1","13","12","3","GDR_18_1_R13N12",2018,NA,NA
NA,NA,"GDR_18_1","13","13","1","GDR_18_1_R13N13",2018,NA,NA
NA,NA,"GDR_18_1","13","13","2","GDR_18_1_R13N13",2018,NA,NA
NA,NA,"GDR_18_1","13","13","3","GDR_18_1_R13N13",2018,NA,NA
NA,NA,"GDR_18_1","13","14","1","GDR_18_1_R13N14",2018,NA,NA
NA,NA,"GDR_18_1","13","14","2","GDR_18_1_R13N14",2018,NA,NA
NA,NA,"GDR_18_1","13","14","3","GDR_18_1_R13N14",2018,NA,NA
NA,NA,"GDR_18_1","13","15","1","GDR_18_1_R13N15",2018,NA,NA
NA,NA,"GDR_18_1","13","15","2","GDR_18_1_R13N15",2018,NA,NA
NA,NA,"GDR_18_1","13","15","3","GDR_18_1_R13N15",2018,NA,NA
NA,NA,"GDR_18_1","13","16","1","GDR_18_1_R13N16",2018,NA,NA
NA,NA,"GDR_18_1","13","16","2","GDR_18_1_R13N16",2018,NA,NA
NA,NA,"GDR_18_1","13","16","3","GDR_18_1_R13N16",2018,NA,NA
NA,NA,"GDR_18_1","13","17","1","GDR_18_1_R13N17",2018,NA,NA
NA,NA,"GDR_18_1","13","17","2","GDR_18_1_R13N17",2018,NA,NA
NA,NA,"GDR_18_1","13","17","3","GDR_18_1_R13N17",2018,NA,NA
NA,NA,"GDR_18_1","13","18","1","GDR_18_1_R13N18",2018,NA,NA
NA,NA,"GDR_18_1","13","18","2","GDR_18_1_R13N18",2018,NA,NA
NA,NA,"GDR_18_1","13","18","3","GDR_18_1_R13N18",2018,NA,NA
NA,NA,"GDR_18_1","13","19","1","GDR_18_1_R13N19",2018,NA,NA
NA,NA,"GDR_18_1","13","19","2","GDR_18_1_R13N19",2018,NA,NA
NA,NA,"GDR_18_1","13","19","3","GDR_18_1_R13N19",2018,NA,NA
NA,NA,"GDR_18_1","13","2","1","GDR_18_1_R13N2",2018,NA,NA
NA,NA,"GDR_18_1","13","2","2","GDR_18_1_R13N2",2018,NA,NA
NA,NA,"GDR_18_1","13","2","3","GDR_18_1_R13N2",2018,NA,NA
NA,NA,"GDR_18_1","13","20","1","GDR_18_1_R13N20",2018,NA,NA
NA,NA,"GDR_18_1","13","20","2","GDR_18_1_R13N20",2018,NA,NA
NA,NA,"GDR_18_1","13","20","3","GDR_18_1_R13N20",2018,NA,NA
NA,NA,"GDR_18_1","13","21","1","GDR_18_1_R13N21",2018,NA,NA
NA,NA,"GDR_18_1","13","21","2","GDR_18_1_R13N21",2018,NA,NA
NA,NA,"GDR_18_1","13","21","3","GDR_18_1_R13N21",2018,NA,NA
NA,NA,"GDR_18_1","13","22","1","GDR_18_1_R13N22",2018,NA,NA
NA,NA,"GDR_18_1","13","22","2","GDR_18_1_R13N22",2018,NA,NA
NA,NA,"GDR_18_1","13","22","3","GDR_18_1_R13N22",2018,NA,NA
NA,NA,"GDR_18_1","13","23","1","GDR_18_1_R13N23",2018,NA,NA
NA,NA,"GDR_18_1","13","23","2","GDR_18_1_R13N23",2018,NA,NA
NA,NA,"GDR_18_1","13","23","3","GDR_18_1_R13N23",2018,NA,NA
NA,NA,"GDR_18_1","13","24","1","GDR_18_1_R13N24",2018,NA,NA
NA,NA,"GDR_18_1","13","24","2","GDR_18_1_R13N24",2018,NA,NA
NA,NA,"GDR_18_1","13","24","3","GDR_18_1_R13N24",2018,NA,NA
NA,NA,"GDR_18_1","13","25","1","GDR_18_1_R13N25",2018,NA,NA
NA,NA,"GDR_18_1","13","25","2","GDR_18_1_R13N25",2018,NA,NA
NA,NA,"GDR_18_1","13","25","3","GDR_18_1_R13N25",2018,NA,NA
NA,NA,"GDR_18_1","13","26","1","GDR_18_1_R13N26",2018,NA,NA
NA,NA,"GDR_18_1","13","26","2","GDR_18_1_R13N26",2018,NA,NA
NA,NA,"GDR_18_1","13","26","3","GDR_18_1_R13N26",2018,NA,NA
NA,NA,"GDR_18_1","13","27","1","GDR_18_1_R13N27",2018,NA,NA
NA,NA,"GDR_18_1","13","27","2","GDR_18_1_R13N27",2018,NA,NA
NA,NA,"GDR_18_1","13","27","3","GDR_18_1_R13N27",2018,NA,NA
NA,NA,"GDR_18_1","13","28","1","GDR_18_1_R13N28",2018,NA,NA
NA,NA,"GDR_18_1","13","28","2","GDR_18_1_R13N28",2018,NA,NA
NA,NA,"GDR_18_1","13","28","3","GDR_18_1_R13N28",2018,NA,NA
NA,NA,"GDR_18_1","13","29","1","GDR_18_1_R13N29",2018,NA,NA
NA,NA,"GDR_18_1","13","29","2","GDR_18_1_R13N29",2018,NA,NA
NA,NA,"GDR_18_1","13","29","3","GDR_18_1_R13N29",2018,NA,NA
NA,NA,"GDR_18_1","13","3","1","GDR_18_1_R13N3",2018,NA,NA
NA,NA,"GDR_18_1","13","3","2","GDR_18_1_R13N3",2018,NA,NA
NA,NA,"GDR_18_1","13","3","3","GDR_18_1_R13N3",2018,NA,NA
NA,NA,"GDR_18_1","13","30","1","GDR_18_1_R13N30",2018,NA,NA
NA,NA,"GDR_18_1","13","30","2","GDR_18_1_R13N30",2018,NA,NA
NA,NA,"GDR_18_1","13","30","3","GDR_18_1_R13N30",2018,NA,NA
NA,NA,"GDR_18_1","13","31","1","GDR_18_1_R13N31",2018,NA,NA
NA,NA,"GDR_18_1","13","31","2","GDR_18_1_R13N31",2018,NA,NA
NA,NA,"GDR_18_1","13","31","3","GDR_18_1_R13N31",2018,NA,NA
NA,NA,"GDR_18_1","13","32","1","GDR_18_1_R13N32",2018,NA,NA
NA,NA,"GDR_18_1","13","32","2","GDR_18_1_R13N32",2018,NA,NA
NA,NA,"GDR_18_1","13","32","3","GDR_18_1_R13N32",2018,NA,NA
NA,NA,"GDR_18_1","13","33","1","GDR_18_1_R13N33",2018,NA,NA
NA,NA,"GDR_18_1","13","33","2","GDR_18_1_R13N33",2018,NA,NA
NA,NA,"GDR_18_1","13","33","3","GDR_18_1_R13N33",2018,NA,NA
NA,NA,"GDR_18_1","13","34","1","GDR_18_1_R13N34",2018,NA,NA
NA,NA,"GDR_18_1","13","34","2","GDR_18_1_R13N34",2018,NA,NA
NA,NA,"GDR_18_1","13","34","3","GDR_18_1_R13N34",2018,NA,NA
NA,NA,"GDR_18_1","13","35","1","GDR_18_1_R13N35",2018,NA,NA
NA,NA,"GDR_18_1","13","35","2","GDR_18_1_R13N35",2018,NA,NA
NA,NA,"GDR_18_1","13","35","3","GDR_18_1_R13N35",2018,NA,NA
NA,NA,"GDR_18_1","13","36","1","GDR_18_1_R13N36",2018,NA,NA
NA,NA,"GDR_18_1","13","36","2","GDR_18_1_R13N36",2018,NA,NA
NA,NA,"GDR_18_1","13","36","3","GDR_18_1_R13N36",2018,NA,NA
NA,NA,"GDR_18_1","13","37","1","GDR_18_1_R13N37",2018,NA,NA
NA,NA,"GDR_18_1","13","37","2","GDR_18_1_R13N37",2018,NA,NA
NA,NA,"GDR_18_1","13","37","3","GDR_18_1_R13N37",2018,NA,NA
NA,NA,"GDR_18_1","13","38","1","GDR_18_1_R13N38",2018,NA,NA
NA,NA,"GDR_18_1","13","38","2","GDR_18_1_R13N38",2018,NA,NA
NA,NA,"GDR_18_1","13","38","3","GDR_18_1_R13N38",2018,NA,NA
NA,NA,"GDR_18_1","13","39","1","GDR_18_1_R13N39",2018,NA,NA
NA,NA,"GDR_18_1","13","39","2","GDR_18_1_R13N39",2018,NA,NA
NA,NA,"GDR_18_1","13","39","3","GDR_18_1_R13N39",2018,NA,NA
NA,NA,"GDR_18_1","13","4","1","GDR_18_1_R13N4",2018,NA,NA
NA,NA,"GDR_18_1","13","4","2","GDR_18_1_R13N4",2018,NA,NA
NA,NA,"GDR_18_1","13","4","3","GDR_18_1_R13N4",2018,NA,NA
NA,NA,"GDR_18_1","13","40","1","GDR_18_1_R13N40",2018,NA,NA
NA,NA,"GDR_18_1","13","40","2","GDR_18_1_R13N40",2018,NA,NA
NA,NA,"GDR_18_1","13","40","3","GDR_18_1_R13N40",2018,NA,NA
NA,NA,"GDR_18_1","13","41","1","GDR_18_1_R13N41",2018,NA,NA
NA,NA,"GDR_18_1","13","41","2","GDR_18_1_R13N41",2018,NA,NA
NA,NA,"GDR_18_1","13","41","3","GDR_18_1_R13N41",2018,NA,NA
NA,NA,"GDR_18_1","13","42","1","GDR_18_1_R13N42",2018,NA,NA
NA,NA,"GDR_18_1","13","42","2","GDR_18_1_R13N42",2018,NA,NA
NA,NA,"GDR_18_1","13","42","3","GDR_18_1_R13N42",2018,NA,NA
NA,NA,"GDR_18_1","13","43","1","GDR_18_1_R13N43",2018,NA,NA
NA,NA,"GDR_18_1","13","43","2","GDR_18_1_R13N43",2018,NA,NA
NA,NA,"GDR_18_1","13","43","3","GDR_18_1_R13N43",2018,NA,NA
NA,NA,"GDR_18_1","13","44","1","GDR_18_1_R13N44",2018,NA,NA
NA,NA,"GDR_18_1","13","44","2","GDR_18_1_R13N44",2018,NA,NA
NA,NA,"GDR_18_1","13","44","3","GDR_18_1_R13N44",2018,NA,NA
NA,NA,"GDR_18_1","13","45","1","GDR_18_1_R13N45",2018,NA,NA
NA,NA,"GDR_18_1","13","45","2","GDR_18_1_R13N45",2018,NA,NA
NA,NA,"GDR_18_1","13","45","3","GDR_18_1_R13N45",2018,NA,NA
NA,NA,"GDR_18_1","13","46","1","GDR_18_1_R13N46",2018,NA,NA
NA,NA,"GDR_18_1","13","46","2","GDR_18_1_R13N46",2018,NA,NA
NA,NA,"GDR_18_1","13","46","3","GDR_18_1_R13N46",2018,NA,NA
NA,NA,"GDR_18_1","13","47","1","GDR_18_1_R13N47",2018,NA,NA
NA,NA,"GDR_18_1","13","47","2","GDR_18_1_R13N47",2018,NA,NA
NA,NA,"GDR_18_1","13","47","3","GDR_18_1_R13N47",2018,NA,NA
"FBR3N93","gxr","GDR_18_1","13","5","1","GDR_18_1_R13N5",2018,1,0.01785732
"FBR3N93","gxr","GDR_18_1","13","5","2","GDR_18_1_R13N5",2018,1,0.016951661
"FBR3N93","gxr","GDR_18_1","13","5","3","GDR_18_1_R13N5",2018,1,0.012024067
"FBR3N95","gxr","GDR_18_1","13","6","1","GDR_18_1_R13N6",2018,1,0.018317898
"FBR3N95","gxr","GDR_18_1","13","6","2","GDR_18_1_R13N6",2018,1,0.020238986
"FBR3N95","gxr","GDR_18_1","13","6","3","GDR_18_1_R13N6",2018,1,0.020183839
NA,NA,"GDR_18_1","13","7","1","GDR_18_1_R13N7",2018,NA,NA
NA,NA,"GDR_18_1","13","7","2","GDR_18_1_R13N7",2018,NA,NA
NA,NA,"GDR_18_1","13","7","3","GDR_18_1_R13N7",2018,NA,NA
NA,NA,"GDR_18_1","13","8","1","GDR_18_1_R13N8",2018,NA,NA
NA,NA,"GDR_18_1","13","8","2","GDR_18_1_R13N8",2018,NA,NA
NA,NA,"GDR_18_1","13","8","3","GDR_18_1_R13N8",2018,NA,NA
NA,NA,"GDR_18_1","13","9","1","GDR_18_1_R13N9",2018,NA,NA
NA,NA,"GDR_18_1","13","9","2","GDR_18_1_R13N9",2018,NA,NA
NA,NA,"GDR_18_1","13","9","3","GDR_18_1_R13N9",2018,NA,NA
"FBR1N1","gxr","GDR_18_1","1","1","1","GDR_18_1_R1N1",2018,1,0.018427667
"FBR1N1","gxr","GDR_18_1","1","1","2","GDR_18_1_R1N1",2018,1,0.014206587
"FBR1N1","gxr","GDR_18_1","1","1","3","GDR_18_1_R1N1",2018,1,0.016605427
"FBR1N13","gxr","GDR_18_1","1","10","1","GDR_18_1_R1N10",2018,0,0.014410519
"FBR1N13","gxr","GDR_18_1","1","10","2","GDR_18_1_R1N10",2018,0,0.020398425
"FBR1N13","gxr","GDR_18_1","1","10","3","GDR_18_1_R1N10",2018,0,0.015552698
"FBR1N14","gxr","GDR_18_1","1","11","1","GDR_18_1_R1N11",2018,1,0.009215881
"FBR1N14","gxr","GDR_18_1","1","11","2","GDR_18_1_R1N11",2018,1,0.02597553
"FBR1N14","gxr","GDR_18_1","1","11","3","GDR_18_1_R1N11",2018,1,0.010075672
NA,NA,"GDR_18_1","1","12","1","GDR_18_1_R1N12",2018,NA,NA
NA,NA,"GDR_18_1","1","12","2","GDR_18_1_R1N12",2018,NA,NA
NA,NA,"GDR_18_1","1","12","3","GDR_18_1_R1N12",2018,NA,NA
NA,NA,"GDR_18_1","1","13","1","GDR_18_1_R1N13",2018,NA,NA
NA,NA,"GDR_18_1","1","13","2","GDR_18_1_R1N13",2018,NA,NA
NA,NA,"GDR_18_1","1","13","3","GDR_18_1_R1N13",2018,NA,NA
"FBR1N20","gxr","GDR_18_1","1","14","1","GDR_18_1_R1N14",2018,1,0.02542605
"FBR1N20","gxr","GDR_18_1","1","14","2","GDR_18_1_R1N14",2018,1,0.017297836
"FBR1N20","gxr","GDR_18_1","1","14","3","GDR_18_1_R1N14",2018,1,0.030244743
"FBR1N21","gxr","GDR_18_1","1","15","1","GDR_18_1_R1N15",2018,1,0.014985701
"FBR1N21","gxr","GDR_18_1","1","15","2","GDR_18_1_R1N15",2018,1,0.01718921
"FBR1N21","gxr","GDR_18_1","1","15","3","GDR_18_1_R1N15",2018,1,0.016093664
"FBR1N23","gxr","GDR_18_1","1","16","1","GDR_18_1_R1N16",2018,1,0.015103602
"FBR1N23","gxr","GDR_18_1","1","16","2","GDR_18_1_R1N16",2018,1,0.017326933
"FBR1N23","gxr","GDR_18_1","1","16","3","GDR_18_1_R1N16",2018,1,0.017546321
"FBR1N25","gxr","GDR_18_1","1","17","1","GDR_18_1_R1N17",2018,1,0.013132247
"FBR1N25","gxr","GDR_18_1","1","17","2","GDR_18_1_R1N17",2018,1,0.012993851
"FBR1N25","gxr","GDR_18_1","1","17","3","GDR_18_1_R1N17",2018,1,0.01568046
"FBR1N27","gxr","GDR_18_1","1","18","1","GDR_18_1_R1N18",2018,0,0.013618004
"FBR1N27","gxr","GDR_18_1","1","18","2","GDR_18_1_R1N18",2018,0,0.017991674
"FBR1N27","gxr","GDR_18_1","1","18","3","GDR_18_1_R1N18",2018,0,0.009955667
NA,NA,"GDR_18_1","1","19","1","GDR_18_1_R1N19",2018,NA,NA
NA,NA,"GDR_18_1","1","19","2","GDR_18_1_R1N19",2018,NA,NA
NA,NA,"GDR_18_1","1","19","3","GDR_18_1_R1N19",2018,NA,NA
"FBR1N2","gxr","GDR_18_1","1","2","1","GDR_18_1_R1N2",2018,1,0.015419872
"FBR1N2","gxr","GDR_18_1","1","2","2","GDR_18_1_R1N2",2018,1,0.015267373
"FBR1N2","gxr","GDR_18_1","1","2","3","GDR_18_1_R1N2",2018,1,0.01276438
NA,NA,"GDR_18_1","1","20","1","GDR_18_1_R1N20",2018,NA,NA
NA,NA,"GDR_18_1","1","20","2","GDR_18_1_R1N20",2018,NA,NA
NA,NA,"GDR_18_1","1","20","3","GDR_18_1_R1N20",2018,NA,NA
"FBR1N31","gxr","GDR_18_1","1","21","1","GDR_18_1_R1N21",2018,1,0.011573593
"FBR1N31","gxr","GDR_18_1","1","21","2","GDR_18_1_R1N21",2018,1,0.011655384
"FBR1N31","gxr","GDR_18_1","1","21","3","GDR_18_1_R1N21",2018,1,0.012792906
"FBR1N32","gxr","GDR_18_1","1","22","1","GDR_18_1_R1N22",2018,1,0.022464815
"FBR1N32","gxr","GDR_18_1","1","22","2","GDR_18_1_R1N22",2018,1,0.025506334
"FBR1N32","gxr","GDR_18_1","1","22","3","GDR_18_1_R1N22",2018,1,0.023902955
"FBR1N33","gxr","GDR_18_1","1","23","1","GDR_18_1_R1N23",2018,1,0.010630693
"FBR1N33","gxr","GDR_18_1","1","23","2","GDR_18_1_R1N23",2018,1,0.009576718
"FBR1N33","gxr","GDR_18_1","1","23","3","GDR_18_1_R1N23",2018,1,0.019722559
"FBR1N35","gxr","GDR_18_1","1","24","1","GDR_18_1_R1N24",2018,0,0.011839065
"FBR1N35","gxr","GDR_18_1","1","24","2","GDR_18_1_R1N24",2018,0,0.008508598
"FBR1N35","gxr","GDR_18_1","1","24","3","GDR_18_1_R1N24",2018,0,0.009243364
"FBR1N38","gxr","GDR_18_1","1","25","1","GDR_18_1_R1N25",2018,1,0.012574527
"FBR1N38","gxr","GDR_18_1","1","25","2","GDR_18_1_R1N25",2018,1,0.010543252
"FBR1N38","gxr","GDR_18_1","1","25","3","GDR_18_1_R1N25",2018,1,0.010413257
"FBR1N39","gxr","GDR_18_1","1","26","1","GDR_18_1_R1N26",2018,0,0.011288022
