"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR1N88",0.00669299234962128,0.000961395655236619,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N89",0.00744667234054944,0.000927490462712308,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N9",0.0065187721021858,0.000943880750085016,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N90",0.00681263055298035,0.000935973631824015,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N91",0.00794018991018036,0.000925099293971757,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N92",0.00500428869083693,0.000943353437658804,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N94",0.00612640416414246,0.0009602971512481,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR1N97",0.00638769846106763,0.000938325158043527,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N98",0.00673862773199706,0.000960125515513364,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR1N99",0.00688770877883366,0.000944588181025274,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N1",0.0072953396405973,0.000960448146333236,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N10",0.0068680614151715,0.000955566783906415,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N101",0.00819104007095742,0.0009578560830985,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N102",0.00699464872820202,0.000977176816331568,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N11",0.00653407613332294,0.00096090413925072,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N12",0.00720314672930917,0.00094909639142047,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N13",0.00919024832740646,0.000941529281835241,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N16",0.00666105018564681,0.000944968607564038,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N17",0.00810955705826486,0.000958023309618011,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N18",0.00454117445408377,0.000955307787453226,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
"FBR2N2",0.0067957533502105,0.000977543519431594,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N20",0.00515589077245301,0.00095892755455945,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N21",0.00659895613654027,0.000939239769278233,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","1",0.00961649533800119
"FBR2N23",0.00621445538366267,0.00105743113249456,"Estimable",0.00139486289145554,0.485998401349777,1.89264244612176e-06,"gxr","0",0.00961649533800119
