"Genotype","predicted.value","std.error","status","AVSED","h2_Cullis","Gvar","pop","co_loc","pop_BLUE"
"FBR2N58",1293.79530876159,199.824258664084,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N59",1286.74266625379,199.152559016785,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N61",1261.04239770226,198.79851422491,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N62",736.401530795803,202.253960680907,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N64",1308.39893208704,200.145919473032,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N66",974.967406999954,203.633106402689,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N67",519.470474361032,200.913349337821,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N68",1286.44409062154,202.933750588249,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N7",671.977729097781,200.997416173506,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N71",1084.13989027233,198.812661564746,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N72",1393.1863802871,199.494624970515,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N73",1327.97609284003,200.090242941037,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N75",1031.5553848773,202.481425847354,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N78",890.114501186752,199.15404354916,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N8",621.881839358514,199.159526943017,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N80",782.215634894762,200.939725670762,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N81",636.453930612586,202.252476366151,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N83",1105.20627760097,200.148565292766,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N86",526.76324965243,203.545687936248,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N87",740.596523948027,202.805551077976,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N88",1066.82586185008,200.683853690961,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N89",852.591843528404,199.79107973561,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N9",811.108573405764,200.835689157705,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","1",1275.02384015512
"FBR2N90",1001.97905273689,197.659724642245,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N93",1269.59454937837,200.348890597939,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N94",727.426342209442,200.825452718985,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
"FBR2N97",884.311735336829,200.675879460505,"Estimable",305.675678102037,0.792216458350158,224843.650852294,"gxr","0",1275.02384015512
